sampleNum,dataSet,experiment,growthTime_hr,harvestDate,cellTotal,cellsPerTube,batchNumber,carbonSource,Mg_mM,Na_mM,growthPhase,Mg_mM_Levels,Na_mM_Levels,uniqueCondition,uniqueCondition02,doublingTimeMinutes,doublingTimeMinutes.95m,doublingTimeMinutes_95p,rSquared,sizeFactor
44,MURI_044,glycerol_time_course,7,2013-08-06,2.75e+08,27500000,11,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,1.30751698053133
45,MURI_045,glycerol_time_course,8,2013-08-06,1.82e+08,18200000,11,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.738528169291749
46,MURI_046,glycerol_time_course,10,2013-08-06,1.97e+08,19700000,11,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.485274119499022
47,MURI_047,glycerol_time_course,14,2013-08-06,2.36e+08,23600000,11,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.186939043710788
52,MURI_052,glycerol_time_course,5,2013-08-14,1.8e+08,1.8e+07,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,1.03976546418831
53,MURI_053,glycerol_time_course,7,2013-08-14,2.4e+08,2.4e+07,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.651468148030507
54,MURI_054,glycerol_time_course,8,2013-08-14,1.8e+08,1.8e+07,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.39311914099254
55,MURI_055,glycerol_time_course,10,2013-08-14,3.88e+08,38800000,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.366442230075188
56,MURI_056,glycerol_time_course,14,2013-08-14,4.44e+08,44400000,12,glycerol,0.8,5,exponential,baseMg,baseNa,unique_condition_15,unique_condition_06,84.09256028,74.28728971,96.87985071,0.978655127,0.254918789162831
61,MURI_061,NaCl_stress,5.5,2013-09-17,1.1e+10,1.1e+09,13,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,62.59630672,52.6876373,77.09516308,0.9256599,1.86181286446507
63,MURI_063,NaCl_stress,6,2013-09-17,9.3e+09,9.3e+08,13,glucose,0.8,200,exponential,baseMg,highNa,unique_condition_09,unique_condition_03,71.7909528,60.80324561,87.62573034,0.875937904,3.14898533092358
64,MURI_064,NaCl_stress,8,2013-09-17,2.1e+10,2.1e+09,13,glucose,0.8,300,exponential,baseMg,highNa,unique_condition_10,unique_condition_03,94.55206746,80.49309685,114.5614333,0.859135365,1.26448785364344
69,MURI_069,NaCl_stress,6,2013-11-21,4.2e+10,4.2e+09,14,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,62.59630672,52.6876373,77.09516308,0.9256599,1.45008061838486
70,MURI_070,NaCl_stress,6.5,2013-11-21,4e+10,4e+09,14,glucose,0.8,100,exponential,baseMg,highNa,unique_condition_08,unique_condition_03,66.03566192,57.17392907,78.14834651,0.926509335,0.604000254785258
71,MURI_071,NaCl_stress,8,2013-11-21,4.3e+10,4.3e+09,14,glucose,0.8,200,exponential,baseMg,highNa,unique_condition_09,unique_condition_03,71.7909528,60.80324561,87.62573034,0.875937904,0.62691378472681
72,MURI_072,NaCl_stress,10,2013-11-21,4.3e+10,4.3e+09,14,glucose,0.8,300,exponential,baseMg,highNa,unique_condition_10,unique_condition_03,94.55206746,80.49309685,114.5614333,0.859135365,1.22748584024368
77,MURI_077,NaCl_stress,5.5,2013-11-14,3.6e+10,3.6e+09,15,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,62.59630672,52.6876373,77.09516308,0.9256599,1.22910793044627
79,MURI_079,NaCl_stress,8,2013-11-14,3.9e+10,3.9e+09,15,glucose,0.8,200,exponential,baseMg,highNa,unique_condition_09,unique_condition_03,71.7909528,60.80324561,87.62573034,0.875937904,0.832273124324434
80,MURI_080,NaCl_stress,10,2013-11-14,4.5e+10,4.5e+09,15,glucose,0.8,300,exponential,baseMg,highNa,unique_condition_10,unique_condition_03,94.55206746,80.49309685,114.5614333,0.859135365,1.52695016165626
85,MURI_085,lactate_growth,9,2013-10-10,6.4e+09,6.4e+08,16,lactate,0.8,5,exponential,baseMg,baseNa,unique_condition_16,unique_condition_07,100.4307315,92.47869035,109.8789863,0.96177919,5.53433557902911
87,MURI_087,lactate_growth,8,2013-10-16,4.6e+09,4.6e+08,17,lactate,0.8,5,exponential,baseMg,baseNa,unique_condition_16,unique_condition_07,100.4307315,92.47869035,109.8789863,0.96177919,1.40603251792881
89,MURI_089,lactate_growth,9,2013-10-18,NA,NA,18,lactate,0.8,5,exponential,baseMg,baseNa,unique_condition_16,unique_condition_07,100.4307315,92.47869035,109.8789863,0.96177919,1.62923557917386
91,MURI_091,gluconate_growth,6,2013-10-10,9e+09,9e+08,19,gluconate,0.8,5,exponential,baseMg,baseNa,unique_condition_01,unique_condition_01,62.72714551,59.92653397,65.80235831,0.993396867,0.687664583920436
93,MURI_093,gluconate_growth,5,2013-10-16,8.8e+09,8.8e+08,20,gluconate,0.8,5,exponential,baseMg,baseNa,unique_condition_01,unique_condition_01,62.72714551,59.92653397,65.80235831,0.993396867,1.21798670590101
95,MURI_095,gluconate_growth,6,2013-10-18,NA,NA,21,gluconate,0.8,5,exponential,baseMg,baseNa,unique_condition_01,unique_condition_01,62.72714551,59.92653397,65.80235831,0.993396867,2.00668390479051
97,MURI_097,glucose_time_course,3,2013-11-05,2.1e+10,2.1e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,8.40861792544882
98,MURI_098,glucose_time_course,4,2013-11-05,2.7e+10,2.7e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,7.99328612731825
99,MURI_099,glucose_time_course,5,2013-11-05,2.7e+10,2.7e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,5.81049312933896
100,MURI_100,glucose_time_course,6,2013-11-05,2.9e+10,2.9e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,4.03922003546182
101,MURI_101,glucose_time_course,8,2013-11-05,3.9e+10,3.9e+09,7,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,53.67995457,49.10029844,59.20179166,0.98493046,0.633746773655667
106,MURI_106,MgSO4_stress_high,5.5,2013-12-11,3.9e+10,3.9e+09,22,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,62.16562822,56.5029441,69.08975323,0.970338997,0.628771870228445
107,MURI_107,MgSO4_stress_high,5.5,2013-12-11,4.4e+10,4.4e+09,22,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,63.60809667,56.92589362,72.06771046,0.959752519,0.920957355663305
108,MURI_108,MgSO4_stress_high,5.5,2013-12-11,4.6e+10,4.6e+09,22,glucose,8,5,exponential,highMg,baseNa,unique_condition_11,unique_condition_04,62.36489043,58.11110352,67.29062701,0.983953962,0.583966714992613
109,MURI_109,MgSO4_stress_high,5,2013-12-11,3.4e+10,3.4e+09,22,glucose,50,5,exponential,highMg,baseNa,unique_condition_12,unique_condition_04,56.26617627,51.52141871,61.97349608,0.97901149,1.15421224121599
110,MURI_110,MgSO4_stress_high,5,2013-12-11,3.2e+10,3.2e+09,22,glucose,200,5,exponential,highMg,baseNa,unique_condition_13,unique_condition_04,54.49592511,50.42775732,59.27807632,0.98381498,1.02985489629093
111,MURI_111,MgSO4_stress_high,7,2013-12-11,3.9e+10,3.9e+09,22,glucose,400,5,exponential,highMg,baseNa,unique_condition_14,unique_condition_04,82.91705779,77.89733837,88.62828121,0.981270804,2.44134623622766
118,MURI_118,MgSO4_stress_high,5.5,2014-01-15,3.2e+10,3.2e+09,23,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,62.16562822,56.5029441,69.08975323,0.970338997,0.661824363996718
119,MURI_119,MgSO4_stress_high,5.5,2014-01-15,3.6e+10,3.6e+09,23,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,63.60809667,56.92589362,72.06771046,0.959752519,0.718426208347307
120,MURI_120,MgSO4_stress_high,5.5,2014-01-15,3.9e+10,3.9e+09,23,glucose,8,5,exponential,highMg,baseNa,unique_condition_11,unique_condition_04,62.36489043,58.11110352,67.29062701,0.983953962,0.56542235607836
121,MURI_121,MgSO4_stress_high,5,2014-01-15,3.6e+10,3.6e+09,23,glucose,50,5,exponential,highMg,baseNa,unique_condition_12,unique_condition_04,56.26617627,51.52141871,61.97349608,0.97901149,0.483612681082095
122,MURI_122,MgSO4_stress_high,5,2014-01-15,3.4e+10,3.4e+09,23,glucose,200,5,exponential,highMg,baseNa,unique_condition_13,unique_condition_04,54.49592511,50.42775732,59.27807632,0.98381498,0.569263607588763
123,MURI_123,MgSO4_stress_high,7,2014-01-15,3.7e+10,3.7e+09,23,glucose,400,5,exponential,highMg,baseNa,unique_condition_14,unique_condition_04,82.91705779,77.89733837,88.62828121,0.981270804,1.8386812015311
130,MURI_130,MgSO4_stress_high,5.5,2014-01-30,3.2e+10,3.2e+09,24,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,62.16562822,56.5029441,69.08975323,0.970338997,0.162219008511489
131,MURI_131,MgSO4_stress_high,5.5,2014-01-30,3.6e+10,3.6e+09,24,glucose,0.8,5,exponential,baseMg,baseNa,unique_condition_07,unique_condition_02,63.60809667,56.92589362,72.06771046,0.959752519,0.345103951609894
132,MURI_132,MgSO4_stress_high,5.5,2014-01-30,3.9e+10,3.9e+09,24,glucose,8,5,exponential,highMg,baseNa,unique_condition_11,unique_condition_04,62.36489043,58.11110352,67.29062701,0.983953962,0.631770479845506
133,MURI_133,MgSO4_stress_high,5,2014-01-30,3.2e+10,3.2e+09,24,glucose,50,5,exponential,highMg,baseNa,unique_condition_12,unique_condition_04,56.26617627,51.52141871,61.97349608,0.97901149,1.89899962725448
134,MURI_134,MgSO4_stress_high,5,2014-01-30,3.1e+10,3.1e+09,24,glucose,200,5,exponential,highMg,baseNa,unique_condition_13,unique_condition_04,54.49592511,50.42775732,59.27807632,0.98381498,1.33811570087419
135,MURI_135,MgSO4_stress_high,7,2014-01-30,3.5e+10,3.5e+09,24,glucose,400,5,exponential,highMg,baseNa,unique_condition_14,unique_condition_04,82.91705779,77.89733837,88.62828121,0.981270804,1.26421065185689
142,MURI_142,MgSO4_stress_low,5,2014-06-17,NA,NA,25,glucose,0.005,5,exponential,lowMg,baseNa,unique_condition_02,unique_condition_05,69.19412053,65.29845183,73.58410671,0.988384832,0.202467675452933
143,MURI_143,MgSO4_stress_low,5.5,2014-06-17,NA,NA,25,glucose,0.01,5,exponential,lowMg,baseNa,unique_condition_03,unique_condition_05,64.32310473,60.79379548,68.28744883,0.98814319,0.413862041461594
144,MURI_144,MgSO4_stress_low,5.5,2014-06-17,NA,NA,25,glucose,0.02,5,exponential,lowMg,baseNa,unique_condition_04,unique_condition_05,62.77391883,59.65820042,66.2330145,0.990382414,0.498205326659067
145,MURI_145,MgSO4_stress_low,5.5,2014-06-17,NA,NA,25,glucose,0.04,5,exponential,lowMg,baseNa,unique_condition_05,unique_condition_05,60.35450581,56.57780956,64.67147228,0.984383516,0.803422451072294
146,MURI_146,MgSO4_stress_low,5.5,2014-06-17,NA,NA,25,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,58.99414607,55.43306824,63.0441689,0.985519703,0.584933865227269
152,MURI_152,MgSO4_stress_low,5,2014-06-24,NA,NA,26,glucose,0.005,5,exponential,lowMg,baseNa,unique_condition_02,unique_condition_05,69.19412053,65.29845183,73.58410671,0.988384832,1.38562404346416
153,MURI_153,MgSO4_stress_low,5.5,2014-06-24,NA,NA,26,glucose,0.01,5,exponential,lowMg,baseNa,unique_condition_03,unique_condition_05,64.32310473,60.79379548,68.28744883,0.98814319,0.531033067603901
154,MURI_154,MgSO4_stress_low,5.5,2014-06-24,NA,NA,26,glucose,0.02,5,exponential,lowMg,baseNa,unique_condition_04,unique_condition_05,62.77391883,59.65820042,66.2330145,0.990382414,0.679964730460331
155,MURI_155,MgSO4_stress_low,5.5,2014-06-24,NA,NA,26,glucose,0.04,5,exponential,lowMg,baseNa,unique_condition_05,unique_condition_05,60.35450581,56.57780956,64.67147228,0.984383516,0.660336288516043
156,MURI_156,MgSO4_stress_low,5.5,2014-06-24,NA,NA,26,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,58.99414607,55.43306824,63.0441689,0.985519703,0.693915185096882
162,MURI_162,MgSO4_stress_low,5,2014-06-28,NA,NA,27,glucose,0.005,5,exponential,lowMg,baseNa,unique_condition_02,unique_condition_05,69.19412053,65.29845183,73.58410671,0.988384832,0.663489422959345
163,MURI_163,MgSO4_stress_low,5.5,2014-06-28,NA,NA,27,glucose,0.01,5,exponential,lowMg,baseNa,unique_condition_03,unique_condition_05,64.32310473,60.79379548,68.28744883,0.98814319,0.502857672289527
164,MURI_164,MgSO4_stress_low,5.5,2014-06-28,NA,NA,27,glucose,0.02,5,exponential,lowMg,baseNa,unique_condition_04,unique_condition_05,62.77391883,59.65820042,66.2330145,0.990382414,0.960569895511092
165,MURI_165,MgSO4_stress_low,5.5,2014-06-28,NA,NA,27,glucose,0.04,5,exponential,lowMg,baseNa,unique_condition_05,unique_condition_05,60.35450581,56.57780956,64.67147228,0.984383516,0.570806952854985
166,MURI_166,MgSO4_stress_low,5.5,2014-06-28,NA,NA,27,glucose,0.08,5,exponential,lowMg,baseNa,unique_condition_06,unique_condition_05,58.99414607,55.43306824,63.0441689,0.985519703,0.828142663738924
